,0
207,-1.6052795556279165
208,1.038174811039794
209,0.211449740056439
210,-0.98904793152704
211,2.2936262324265764
212,3.1051853573148227
213,1.9102398909451266
214,0.2899340141098901
215,-1.0312799006372921
216,3.9000604259632823
217,0.2920532996392061
218,3.8724076978148183
219,3.031596152933523
220,-1.267811943173875
221,0.05401078476251543
222,-0.13324513545070965
223,2.6522626490283345
224,2.244584245301692
225,0.19841588194906662
226,0.8620586757307067
227,3.596761749926327
228,0.5526651345176536
229,3.4803365884465673
230,-1.1069001049837461
231,0.8323464447403053
232,-1.6299312079990225
233,-0.4629631441826616
234,-1.100142526776179
235,-1.1267041008055014
236,0.10986267146021561
237,3.8962536571823008
238,0.4466646464653822
239,-1.4775002189683568
240,0.6325105846772459
241,3.1156454920719048
242,9.211859807043773
243,-0.37347559968895183
244,2.6008051929707188
245,1.720521943825558
246,2.102501749307458
247,3.9823983835268164
248,3.560373889360825
249,3.5214927877130067
250,-1.1891149885873378
251,-11.561389925140142
252,-109.86932933372049
253,3.8567450058024937
254,2.6051505105359984
255,2.0280033752522093
256,1.92275584293297
257,1.1031808604925026
258,3.1661220775086734
259,-1.4514952784068562
260,-1.6416610015669253
261,-1.6095335674422633
262,2.3148328009575145
263,-1.2105977472707408
264,1.3431715455541042
265,-0.9713595512128061
266,1.758461472917886
267,-1.3122704101439004
268,-1.6439895280987014
269,-1.1179104008809493
270,0.13419685701421713
271,-1.5706729632547982
272,-1.4018340795904711
273,16.50730380540283
274,0.29652849757841704
275,23.581279546396033
276,-1.0907743079194698
277,2.3679100158136404
278,0.46517984181981553
279,3.860438560884747
280,1.720075612957
281,-1.5751462640377913
282,1.99390617008149
283,3.9971124384281196
284,1.1688404414830087
285,-0.3348176153715208
286,3.937525218208572
287,0.9087769054173301
288,1.6179109534960086
289,23.524510362676416
290,-1.3840951463742228
291,0.8641711567513966
292,40.10438782009804
293,0.6207673367867081
294,3.5061776463921515
295,2.4953031427364545
296,5.299384286490483
297,-0.7811777406021427
298,8.06977224447616
299,-1.3370889328199393
300,-1.4899372612767687
301,-0.9949556832155956
302,-1.623206942261912
303,3.747960573634665
304,0.6006325581549228
305,-0.11540055048647725
306,0.4859675286990617
307,-1.7387512249932815
308,-0.30325510148008294
309,3.845189506137702
310,-1.5417459120733976
311,3.705366489040965
312,1.7895826081212067
313,7.004148880358721
314,3.0059783090750964
315,0.8773769155199735
316,-1.079423771617221
317,3.782328817566467
318,3.9991185735653763
319,1.742608273514244
320,1.1565560847076377
321,-0.007933098913702762
322,1.1757301875916086
323,-0.8349401744601102
324,-1.6386176921662738
325,1.693629974284356
326,0.4827171651575578
327,0.06371366868238404
328,-4.587398419115003
329,3.8402712581051595
330,3.820452698671115
331,-1.2780671666740124
332,-1.637654965710454
333,-1.6446138281595737
334,-1.486677642956858
335,3.9527763201351513
336,0.47580159784691745
337,3.915606176112521
338,2.9177011329004996
339,3.6709246439161456
340,3.6255403376717807
341,40.68159313844546
342,1.3419211164094302
343,3.253126275984303
344,2.289539209478482
345,2.362864916435945
346,0.6932590794917451
347,-0.1740014172624926
348,0.7822197118868087
349,3.5158303181176924
350,-0.9499933669780756
351,-0.6062648154453271
352,3.967903693049836
353,-0.03802991541140012
354,0.7322973044781387
355,-0.4753723700956849
356,-1.5409415744727797
357,2.2654175263018645
358,26.692051019703758
359,-1.061377153734039
360,2.2402629546276605
361,1.858239734008548
362,2.040504867791704
363,3.5689670021116324
364,9.365636108294714
365,9.489539172805655
366,-1.008127549325747
367,2.0969905363338377
368,12.508548672103693
369,-0.5165682242084806
370,2.532467825801813
371,3.314507030378657
372,0.5971017949320732
373,-1.3910371886910844
374,-1.1031945700589425
375,-1.2285603533542895
376,-1.4593067288224284
377,-1.4296437724142117
378,-0.13883312118367463
379,-0.3963122601120023
380,2.0815807367440673
381,-1.6367333406595381
382,2.886291385312117
383,3.9984333930281797
384,3.7755432989681674
385,1.1528382057189588
386,-0.6169698231396851
387,-4.625753636093586
388,1.8071508753931607
389,-3.40696754364288
390,-13.029418955108252
391,8.7985987962657
392,3.2139647748575806
393,2.619522842783188
394,-1.6264929875101193
395,3.9992402451099935
396,3.996564524238299
397,3.3241353897496664
398,3.832076895341564
399,1.3936636982203803
